mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_regul,config/OCAR_alpha_ema,config/OCAR_score_lr,logdir
17.556577375429153,1754964650,,False,1,983256cf,2025-08-12_04-10-50,1433.7167670726776,1433.7167670726776,104572,dl580-gpu3.unipi.it,131.114.142.6,1433.7167670726776,1,0.005050116449049153,0.012189545490985887,0.8377384554735617,0.05456555629102715,983256cf
15.457357103089914,1754964618,,False,1,5ddd99c0,2025-08-12_04-10-18,1395.900850057602,1395.900850057602,104839,dl580-gpu3.unipi.it,131.114.142.6,1395.900850057602,1,0.0005662734038738196,0.47491289832270145,0.8019262904751145,0.017302158492537415,5ddd99c0
15.55257289830194,1754964519,,False,1,e9514849,2025-08-12_04-08-39,1290.661515712738,1290.661515712738,105032,dl580-gpu3.unipi.it,131.114.142.6,1290.661515712738,1,0.0012493405353603175,0.9269504938239471,0.6927745321642068,0.3093087822999909,e9514849
17.042761784355573,1754964497,,False,1,ae58fa89,2025-08-12_04-08-17,1263.1638009548187,1263.1638009548187,105641,dl580-gpu3.unipi.it,131.114.142.6,1263.1638009548187,1,0.0011374062928242478,0.011384444831880634,0.942188687184609,0.2911736425140317,ae58fa89
14.219084914633015,1754964686,,False,1,3e9bc28e,2025-08-12_04-11-26,1445.5461645126343,1445.5461645126343,105902,dl580-gpu3.unipi.it,131.114.142.6,1445.5461645126343,1,0.015230417779037133,0.3296963596781041,0.5946451085226166,0.013444939117354273,3e9bc28e
19.075342743806253,1754964491,,False,1,c902916a,2025-08-12_04-08-11,1243.745795249939,1243.745795249939,106162,dl580-gpu3.unipi.it,131.114.142.6,1243.745795249939,1,0.0014139397288017654,0.029067422915619263,0.1723983803712198,0.30513093309776373,c902916a
16.094289343045375,1754965767,,False,1,35b8769b,2025-08-12_04-29-27,1264.2945883274078,1264.2945883274078,136507,dl580-gpu3.unipi.it,131.114.142.6,1264.2945883274078,1,0.00016090446611356822,0.3482269960503702,0.5659383786385966,0.1397012183451173,35b8769b
16.385025691287,1754966002,,False,1,b54d3431,2025-08-12_04-33-22,1492.8418958187103,1492.8418958187103,136764,dl580-gpu3.unipi.it,131.114.142.6,1492.8418958187103,1,0.018400810234888567,0.05078527937213337,0.41626350332987494,0.027167985935900082,b54d3431
17.361458429989792,1754965869,,False,1,b842b3a1,2025-08-12_04-31-09,1339.9481773376465,1339.9481773376465,137396,dl580-gpu3.unipi.it,131.114.142.6,1339.9481773376465,1,0.001173920672037761,0.038746213600195874,0.9638535104446387,0.10107873253074567,b842b3a1
59.0371508768674,1754966130,,False,1,fe05c1a4,2025-08-12_04-35-30,1502.9839973449707,1502.9839973449707,140021,dl580-gpu3.unipi.it,131.114.142.6,1502.9839973449707,1,0.03801842602940304,0.015622996663669182,0.4257629807869844,0.06352982053915052,fe05c1a4
19.519651224830657,1754965958,,False,1,6fd134fc,2025-08-12_04-32-38,1297.6220245361328,1297.6220245361328,140903,dl580-gpu3.unipi.it,131.114.142.6,1297.6220245361328,1,0.020580117074450975,0.30186080572425633,0.6852441388099447,0.2190048529165374,6fd134fc
15.749695532151804,1754966026,,False,1,11df7cae,2025-08-12_04-33-46,1330.4579722881317,1330.4579722881317,141928,dl580-gpu3.unipi.it,131.114.142.6,1330.4579722881317,1,0.00020232131021457881,0.16809662540380577,0.3414032093132433,0.049085879761442575,11df7cae
17.365181636819152,1754967107,,False,1,5704b75d,2025-08-12_04-51-47,1330.3090035915375,1330.3090035915375,21643,dl580-gpu3.unipi.it,131.114.142.6,1330.3090035915375,1,0.001459598819298796,0.09202939941231564,0.4838097862274423,0.02006886621437534,5704b75d
21.573431845597106,1754967229,,False,1,4e2ca5ae,2025-08-12_04-53-49,1349.7835566997528,1349.7835566997528,24451,dl580-gpu3.unipi.it,131.114.142.6,1349.7835566997528,1,0.005099905655655524,0.06319108038949209,0.04081393554036583,0.04972200183211077,4e2ca5ae
17.638690904240512,1754967136,,False,1,e1738a74,2025-08-12_04-52-16,1167.7066669464111,1167.7066669464111,26765,dl580-gpu3.unipi.it,131.114.142.6,1167.7066669464111,1,0.006277974419178252,0.1632955808963233,0.5944857191514898,0.6810333730776471,e1738a74
19.46494125220377,1754967241,,False,1,27db3b83,2025-08-12_04-54-01,1229.1832966804504,1229.1832966804504,27878,dl580-gpu3.unipi.it,131.114.142.6,1229.1832966804504,1,0.024869177733388974,0.17476253387706167,0.3843802490079554,0.281035442023774,27db3b83
18.190638918530205,1754967439,,False,1,8275a398,2025-08-12_04-57-19,1403.3242027759552,1403.3242027759552,28598,dl580-gpu3.unipi.it,131.114.142.6,1403.3242027759552,1,0.010115795818252043,0.11409766691218166,0.7403902892431361,0.03015141448378315,8275a398
17.813732369861743,1754967508,,False,1,72b82eb9,2025-08-12_04-58-28,1365.020652294159,1365.020652294159,31251,dl580-gpu3.unipi.it,131.114.142.6,1365.020652294159,1,0.0034353211087872547,0.0800431960387047,0.5841225004186723,0.028573288012119294,72b82eb9
19.01016197689524,1754968354,,False,1,26e02c8b,2025-08-12_05-12-34,1236.1151547431946,1236.1151547431946,55327,dl580-gpu3.unipi.it,131.114.142.6,1236.1151547431946,1,0.00602895268398156,0.03138555393731042,0.5336695920640191,0.7395756717753357,26e02c8b
18.877306706411805,1754968416,,False,1,26cb5750,2025-08-12_05-13-36,1270.6446001529694,1270.6446001529694,57338,dl580-gpu3.unipi.it,131.114.142.6,1270.6446001529694,1,0.01846292491226684,0.36042805762743696,0.7485475697504018,0.3434835490458376,26cb5750
15.956925048714856,1754968566,,False,1,4ca9cb0b,2025-08-12_05-16-06,1326.1519021987915,1326.1519021987915,60068,dl580-gpu3.unipi.it,131.114.142.6,1326.1519021987915,1,0.00039127446273485303,0.9828930183144585,0.8310952474184008,0.015273077447672416,4ca9cb0b
14.35692330889858,1754968733,,False,1,1d44612c,2025-08-12_05-18-53,1480.957589149475,1480.957589149475,60444,dl580-gpu3.unipi.it,131.114.142.6,1480.957589149475,1,0.08006671499768288,0.6919806298538194,0.24798667090658255,0.011759167417605501,1d44612c
15.615702131854876,1754968808,,False,1,f8a5be47,2025-08-12_05-20-08,1357.7745444774628,1357.7745444774628,65416,dl580-gpu3.unipi.it,131.114.142.6,1357.7745444774628,1,0.00046445261458547346,0.5717505393580812,0.8460969178930711,0.011369108341341604,f8a5be47
10.21357477150413,1754968969,,False,1,6f4deffa,2025-08-12_05-22-49,1450.4418551921844,1450.4418551921844,67155,dl580-gpu3.unipi.it,131.114.142.6,1450.4418551921844,1,0.0650332986604539,0.5038078624240714,0.9974333028813795,0.010838159916780176,6f4deffa
15.194681091676719,1754969783,,False,1,86950bf8,2025-08-12_05-36-23,1419.836302280426,1419.836302280426,88786,dl580-gpu3.unipi.it,131.114.142.6,1419.836302280426,1,0.0005680174278377368,0.23162216103893432,0.650458167478726,0.01937579640164298,86950bf8
16.21687679781015,1754969725,,False,1,67ba0aab,2025-08-12_05-35-25,1298.8015310764313,1298.8015310764313,90361,dl580-gpu3.unipi.it,131.114.142.6,1298.8015310764313,1,0.00011911193246617359,0.42370752173386134,0.891856566760511,0.03891521844198079,67ba0aab
15.85649560406421,1754969916,,False,1,203f5865,2025-08-12_05-38-36,1339.824301958084,1339.824301958084,94068,dl580-gpu3.unipi.it,131.114.142.6,1339.824301958084,1,0.002302107481482213,0.632237812126628,0.7570155612028987,0.0778227349225572,203f5865
14.21220104157001,1754970205,,False,1,fcafaf34,2025-08-12_05-43-25,1463.4656987190247,1463.4656987190247,98188,dl580-gpu3.unipi.it,131.114.142.6,1463.4656987190247,1,0.0985155274714584,0.7361000672710843,0.26516933664375064,0.010089327035424912,fcafaf34
16.664376391853022,1754970309,,False,1,8a7d3932,2025-08-12_05-45-09,1489.7737379074097,1489.7737379074097,100227,dl580-gpu3.unipi.it,131.114.142.6,1489.7737379074097,1,0.09919931530184452,0.24260488934033755,0.0513500903339425,0.012481008489127966,8a7d3932
18.793022756796883,1754970450,,False,1,486b52ba,2025-08-12_05-47-30,1470.6195945739746,1470.6195945739746,104986,dl580-gpu3.unipi.it,131.114.142.6,1470.6195945739746,1,0.06155922033385003,0.1287859497108523,0.14397308009615561,0.02470287120720722,486b52ba
19.682023928273175,1754971200,,False,1,59fdc6c3,2025-08-12_06-00-00,1464.6445798873901,1464.6445798873901,123372,dl580-gpu3.unipi.it,131.114.142.6,1464.6445798873901,1,0.04655043056310693,0.24973869331676407,0.9912683210404092,0.038840589141376315,59fdc6c3
17.98482590238471,1754971191,,False,1,dbc86f02,2025-08-12_05-59-51,1397.1831398010254,1397.1831398010254,125059,dl580-gpu3.unipi.it,131.114.142.6,1397.1831398010254,1,0.008919219164594934,0.5074303188318057,0.48367018336303075,0.015829711493674223,dbc86f02
18.60193003618818,1754971181,,False,1,d84897e6,2025-08-12_05-59-41,1255.7335822582245,1255.7335822582245,128358,dl580-gpu3.unipi.it,131.114.142.6,1255.7335822582245,1,0.012929100808615871,0.9071123998024895,0.9204932202628142,0.49951473577415395,d84897e6
20.052108947295167,1754971583,,False,1,14dde0b7,2025-08-12_06-06-23,1367.532246351242,1367.532246351242,135461,dl580-gpu3.unipi.it,131.114.142.6,1367.532246351242,1,0.0332086528610904,0.7796495604017711,0.2780238254295475,0.10637385826065417,14dde0b7
19.824464136587178,1754971822,,False,1,92698c3d,2025-08-12_06-10-22,1502.8615353107452,1502.8615353107452,138037,dl580-gpu3.unipi.it,131.114.142.6,1502.8615353107452,1,0.09922535766637205,0.4646361876586914,0.11527631577661815,0.010799784844370611,92698c3d
21.32846136447991,1754971860,,False,1,b808c3f5,2025-08-12_06-11-00,1398.4568028450012,1398.4568028450012,141615,dl580-gpu3.unipi.it,131.114.142.6,1398.4568028450012,1,0.057915057633419004,0.015741807980971047,0.24112102347087205,0.15496460189523797,b808c3f5
10.76964615036652,1754972639,,False,1,64aa2f54,2025-08-12_06-23-59,1447.5705416202545,1447.5705416202545,13058,dl580-gpu3.unipi.it,131.114.142.6,1447.5705416202545,1,0.06844997523897885,0.9425817511228989,0.299017000041107,0.010125585981204104,64aa2f54
19.91049805140577,1754972657,,False,1,1637a459,2025-08-12_06-24-17,1456.3349862098694,1456.3349862098694,13459,dl580-gpu3.unipi.it,131.114.142.6,1456.3349862098694,1,0.027382072975482893,0.6784586500113584,0.19438418952226189,0.023033018842524514,1637a459
19.36352591166373,1754972616,,False,1,f91b95a1,2025-08-12_06-23-36,1404.940498828888,1404.940498828888,13804,dl580-gpu3.unipi.it,131.114.142.6,1404.940498828888,1,0.003522987518401006,0.3834746028090176,0.09168031611846525,0.014909809214795813,f91b95a1
22.862448675419877,1754972999,,False,1,8ecf5591,2025-08-12_06-29-59,1403.426745891571,1403.426745891571,23267,dl580-gpu3.unipi.it,131.114.142.6,1403.426745891571,1,0.09929310496034205,0.2702264696666795,0.007998484432865327,0.07182046393145497,8ecf5591
17.378743504685904,1754973298,,False,1,a36a9634,2025-08-12_06-34-58,1465.4298486709595,1465.4298486709595,29215,dl580-gpu3.unipi.it,131.114.142.6,1465.4298486709595,1,0.04592875760137589,0.2087796809203441,0.3528300213603605,0.034862115189500185,a36a9634
19.682466131576504,1754973234,,False,1,aa65847b,2025-08-12_06-33-54,1364.6868524551392,1364.6868524551392,30172,dl580-gpu3.unipi.it,131.114.142.6,1364.6868524551392,1,0.013037476629430344,0.13470012032082537,0.44478112072150344,0.12785902592557238,aa65847b
19.94527842859794,1754973825,,False,1,9e3a803c,2025-08-12_06-43-45,1200.1454539299011,1200.1454539299011,48679,dl580-gpu3.unipi.it,131.114.142.6,1200.1454539299011,1,0.008613168362330873,0.5319362909157912,0.18747640437089158,0.927864003015557,9e3a803c
16.79897872784634,1754974087,,False,1,afef6823,2025-08-12_06-48-07,1437.4364590644836,1437.4364590644836,49401,dl580-gpu3.unipi.it,131.114.142.6,1437.4364590644836,1,0.0687445964965811,0.8897984445083714,0.6617917155217575,0.018951274377710693,afef6823
20.620463429061893,1754974024,,False,1,4d15dae3,2025-08-12_06-47-04,1355.799554347992,1355.799554347992,49972,dl580-gpu3.unipi.it,131.114.142.6,1355.799554347992,1,0.001956275031519542,0.017280304146512063,0.3524370505058011,0.060025910987656306,4d15dae3
20.73234666419226,1754974407,,False,1,9f1c4d56,2025-08-12_06-53-27,1397.3463649749756,1397.3463649749756,60185,dl580-gpu3.unipi.it,131.114.142.6,1397.3463649749756,1,0.03613321994605571,0.043968039540048555,0.30242295931777863,0.0831030985858736,9f1c4d56
18.773030817945624,1754974541,,False,1,d707f9d9,2025-08-12_06-55-41,1296.7032644748688,1296.7032644748688,65939,dl580-gpu3.unipi.it,131.114.142.6,1296.7032644748688,1,0.02401897990502544,0.07464483274485059,0.5027599925399686,0.17731669834746985,d707f9d9
14.903498190591074,1754974654,,False,1,b260a492,2025-08-12_06-57-34,1346.9631237983704,1346.9631237983704,67592,dl580-gpu3.unipi.it,131.114.142.6,1346.9631237983704,1,0.00026030622349615065,0.01102023339430057,0.39575872220327085,0.0474315209311665,b260a492
15.153657673749652,1754975228,,False,1,ccf5acfe,2025-08-12_07-07-08,1392.3545944690704,1392.3545944690704,80669,dl580-gpu3.unipi.it,131.114.142.6,1392.3545944690704,1,0.0008113169149039737,0.31978664430595427,0.30646834245828025,0.03258025188873658,ccf5acfe
19.654791454022455,1754975459,,False,1,95cc5c75,2025-08-12_07-10-59,1425.58575797081,1425.58575797081,85977,dl580-gpu3.unipi.it,131.114.142.6,1425.58575797081,1,0.00444726244084679,0.02460248895334782,0.22236561799265384,0.02262052099960325,95cc5c75
13.810070056602022,1754975538,,False,1,fb6d6b9d,2025-08-12_07-12-18,1441.8220689296722,1441.8220689296722,87572,dl580-gpu3.unipi.it,131.114.142.6,1441.8220689296722,1,0.015015641523252658,0.1993210166277793,0.6321261439909795,0.013203122172806748,fb6d6b9d
22.969406780643965,1754975682,,False,1,2bfef41b,2025-08-12_07-14-42,1265.7911112308502,1265.7911112308502,95647,dl580-gpu3.unipi.it,131.114.142.6,1265.7911112308502,1,0.047281768859476075,0.057590239149714686,0.4463962369660973,0.2164848194950754,2bfef41b
17.891171592279854,1754975883,,False,1,30fedf91,2025-08-12_07-18-03,1332.3868312835693,1332.3868312835693,99007,dl580-gpu3.unipi.it,131.114.142.6,1332.3868312835693,1,0.007405538719401372,0.9727490952581038,0.7914688369668427,0.017087929040725206,30fedf91
17.889283891621044,1754976082,,False,1,38679f37,2025-08-12_07-21-22,1416.630000591278,1416.630000591278,101682,dl580-gpu3.unipi.it,131.114.142.6,1416.630000591278,1,0.07627829918035091,0.40183359858032847,0.5291908960540065,0.04290907888834491,38679f37
2.3653155664261853,1754976756,,False,1,2c9ce122,2025-08-12_07-32-36,1516.4826855659485,1516.4826855659485,116446,dl580-gpu3.unipi.it,131.114.142.6,1516.4826855659485,1,0.03114768293588059,0.09077973026600841,0.6994886694963607,0.010335773595834718,2c9ce122
17.303718277349912,1754976854,,False,1,a59f130e,2025-08-12_07-34-14,1384.994690656662,1384.994690656662,122283,dl580-gpu3.unipi.it,131.114.142.6,1384.994690656662,1,0.002436663127139985,0.2828378565552038,0.6124070172778526,0.027333738443639982,a59f130e
17.951878131669297,1754976794,,False,1,9b028d1c,2025-08-12_07-33-14,1246.4751369953156,1246.4751369953156,124365,dl580-gpu3.unipi.it,131.114.142.6,1246.4751369953156,1,0.02264411443723442,0.8147991164818673,0.9022539733366131,0.5330565679144471,9b028d1c
17.039398139556464,1754977125,,False,1,ca1897fc,2025-08-12_07-38-45,1432.2504670619965,1432.2504670619965,128124,dl580-gpu3.unipi.it,131.114.142.6,1432.2504670619965,1,0.017883576631221615,0.13528473336992625,0.9671833101111783,0.09348339437730499,ca1897fc
4.1270540705901455,1754977367,,False,1,e79e2a20,2025-08-12_07-42-47,1474.537929534912,1474.537929534912,133071,dl580-gpu3.unipi.it,131.114.142.6,1474.537929534912,1,0.010876398322098222,0.17311462393153182,0.5712696545215551,0.010011403829501764,e79e2a20
17.16616985246358,1754977468,,False,1,654d796f,2025-08-12_07-44-28,1376.3753237724304,1376.3753237724304,138126,dl580-gpu3.unipi.it,131.114.142.6,1376.3753237724304,1,0.0009053355658302354,0.5841465506008366,5.35726468673392e-05,0.014210291539911988,654d796f
21.81055140577155,1754978055,,False,1,d8abb314,2025-08-12_07-54-15,1288.161001443863,1288.161001443863,7987,dl580-gpu3.unipi.it,131.114.142.6,1288.161001443863,1,0.029252986534798735,0.0919378558041939,0.7035455733909981,0.38402728502747474,d8abb314
18.649774983761716,1754978228,,False,1,e3172cbe,2025-08-12_07-57-08,1424.8365681171417,1424.8365681171417,8947,dl580-gpu3.unipi.it,131.114.142.6,1424.8365681171417,1,0.00634427261895703,0.038732993334386706,0.868533064760538,0.057497815178391476,e3172cbe
18.633958603971422,1754978211,,False,1,15d2c54e,2025-08-12_07-56-51,1346.346433877945,1346.346433877945,10536,dl580-gpu3.unipi.it,131.114.142.6,1346.346433877945,1,0.004522389829442924,0.10881894974345527,0.7990264557030387,0.12266630665546663,15d2c54e
2.105073482256728e+19,1754978605,,False,1,d619fe7b,2025-08-12_08-03-25,1469.329592704773,1469.329592704773,17272,dl580-gpu3.unipi.it,131.114.142.6,1469.329592704773,1,0.05184268217278784,0.022221048741342873,0.7134658131410752,0.017921114169703486,d619fe7b
18.495230003711608,1754978596,,False,1,01f2bec9,2025-08-12_08-03-16,1217.4084374904633,1217.4084374904633,23108,dl580-gpu3.unipi.it,131.114.142.6,1217.4084374904633,1,0.0016320086168589867,0.07543604940681922,0.5335598800225725,0.2670207774014796,01f2bec9
16.1258322121184,1754978894,,False,1,a20230e2,2025-08-12_08-08-14,1415.8675889968872,1415.8675889968872,25832,dl580-gpu3.unipi.it,131.114.142.6,1415.8675889968872,1,0.011142268574837879,0.17932152311960922,0.9957333854861767,0.02108497562309351,a20230e2
1.962813239421917,1754979572,,False,1,c8a6707f,2025-08-12_08-19-32,1505.4172947406769,1505.4172947406769,40117,dl580-gpu3.unipi.it,131.114.142.6,1505.4172947406769,1,0.019945521341974123,0.06391774187869952,0.7799940888350682,0.011947653681349845,c8a6707f
2.622262507829173,1754979716,,False,1,26399bad,2025-08-12_08-21-56,1494.6801970005035,1494.6801970005035,44261,dl580-gpu3.unipi.it,131.114.142.6,1494.6801970005035,1,0.04008746828034914,0.15702398650385863,0.5752755719725665,0.010000963413064985,26399bad
8.248578425118307,1754979679,,False,1,11135e02,2025-08-12_08-21-19,1441.2680168151855,1441.2680168151855,44740,dl580-gpu3.unipi.it,131.114.142.6,1441.2680168151855,1,0.01504742911294421,0.0971763568540287,0.8494882831544275,0.016289276937901727,11135e02
2.1864082652871857,1754980087,,False,1,b4b5c545,2025-08-12_08-28-07,1481.4607264995575,1481.4607264995575,54158,dl580-gpu3.unipi.it,131.114.142.6,1481.4607264995575,1,0.031383462433817524,0.05023881821291578,0.673534514274118,0.013607797479790474,b4b5c545
16.46301005613807,1754980045,,False,1,da2c3b9d,2025-08-12_08-27-25,1431.5268383026123,1431.5268383026123,54421,dl580-gpu3.unipi.it,131.114.142.6,1431.5268383026123,1,0.010469913625444608,0.03496776632326185,0.9555299087790122,0.03146292347837444,da2c3b9d
17.536889904426094,1754980325,,False,1,aff79b71,2025-08-12_08-32-05,1421.3093156814575,1421.3093156814575,63261,dl580-gpu3.unipi.it,131.114.142.6,1421.3093156814575,1,0.007856871663376789,0.11885768965769768,0.8260321262154852,0.026199274446254077,aff79b71
2.3904923390090005,1754981008,,False,1,afa39e4a,2025-08-12_08-43-28,1426.1251692771912,1426.1251692771912,80317,dl580-gpu3.unipi.it,131.114.142.6,1426.1251692771912,1,0.01907206695469404,0.07933629659311407,0.7343630583676568,0.012460519964589686,afa39e4a
3.70217535028301,1754981032,,False,1,45f262e4,2025-08-12_08-43-52,1343.3905863761902,1343.3905863761902,83249,dl580-gpu3.unipi.it,131.114.142.6,1343.3905863761902,1,0.005466771914775501,0.06255800045601823,0.7721603394829558,0.011930016528812036,45f262e4
18.747451169156538,1754981088,,False,1,d77990cc,2025-08-12_08-44-48,1361.9944882392883,1361.9944882392883,84141,dl580-gpu3.unipi.it,131.114.142.6,1361.9944882392883,1,0.042885055589182756,0.149991658473303,0.6120937534824424,0.020566898650661213,d77990cc
17.657003920386007,1754981324,,False,1,4f487db0,2025-08-12_08-48-44,1270.3468282222748,1270.3468282222748,92526,dl580-gpu3.unipi.it,131.114.142.6,1270.3468282222748,1,0.03842506837397741,0.04940440864569104,0.7278721610999122,0.036927550584389214,4f487db0
1064981.0938108936,1754981391,,False,1,54c493dd,2025-08-12_08-49-51,1294.0367929935455,1294.0367929935455,93639,dl580-gpu3.unipi.it,131.114.142.6,1294.0367929935455,1,0.031108655531763778,0.025004701230506767,0.6809882586320058,0.014840653008620468,54c493dd
36.31641168692586,1754981527,,False,1,0cfd660e,2025-08-12_08-52-07,1192.1642882823944,1192.1642882823944,99405,dl580-gpu3.unipi.it,131.114.142.6,1192.1642882823944,1,0.054787879773977505,0.04677598804285079,0.6645601861240692,0.06652470390715325,0cfd660e
304.7384476199313,1754982151,,False,1,b80fc627,2025-08-12_09-02-31,1134.615390777588,1134.615390777588,117506,dl580-gpu3.unipi.it,131.114.142.6,1134.615390777588,1,0.08411939836909707,0.05585693492205901,0.7583958652766911,0.05032050589708808,b80fc627
16.438191576969473,1754982208,,False,1,cce5a048,2025-08-12_09-03-28,1166.142813205719,1166.142813205719,118286,dl580-gpu3.unipi.it,131.114.142.6,1166.142813205719,1,0.003758596111901529,0.029780422486277727,0.9205582768276667,0.02458942437766888,cce5a048
2.7299201641806623,1754982309,,False,1,ccbaf3ef,2025-08-12_09-05-09,1212.0776708126068,1212.0776708126068,119861,dl580-gpu3.unipi.it,131.114.142.6,1212.0776708126068,1,0.0030086143554808008,0.0195052226028885,0.821669929974851,0.011182785155561942,ccbaf3ef
1e+20,1754981857,,False,1,8455b1d8,2025-08-12_08-57-37,523.1368062496185,523.1368062496185,125986,dl580-gpu3.unipi.it,131.114.142.6,523.1368062496185,1,0.024938741656320512,0.012895559286298828,0.8709281520682288,0.01822645917607206,8455b1d8
17.430389950821194,1754982569,,False,1,35ae85af,2025-08-12_09-09-29,1169.9610471725464,1169.9610471725464,127889,dl580-gpu3.unipi.it,131.114.142.6,1169.9610471725464,1,0.012509280902799902,0.06544846369631749,0.6364997609381341,0.04155179603076774,35ae85af
2.1393438790363737,1754982763,,False,1,f84778b1,2025-08-12_09-12-43,1227.8520555496216,1227.8520555496216,131196,dl580-gpu3.unipi.it,131.114.142.6,1227.8520555496216,1,0.020539091919992283,0.039582319341066825,0.49101401434272185,0.014041811484661975,f84778b1
15.916662800408277,1754983057,,False,1,8b88cb14,2025-08-12_09-17-37,1192.7260475158691,1192.7260475158691,139597,dl580-gpu3.unipi.it,131.114.142.6,1192.7260475158691,1,0.027573241925122824,0.09001422717174988,0.7781826131942373,0.02315908829338616,8b88cb14
15.144394601930037,1754983400,,False,1,b5934824,2025-08-12_09-23-20,1241.7848961353302,1241.7848961353302,559,dl580-gpu3.unipi.it,131.114.142.6,1241.7848961353302,1,0.016449155763028668,0.06928847834011015,0.459793119350488,0.02859682417209984,b5934824
1e+20,1754983318,,False,1,3767ec6e,2025-08-12_09-21-58,1102.7436454296112,1102.7436454296112,2533,dl580-gpu3.unipi.it,131.114.142.6,1102.7436454296112,1,0.08265675700001114,0.013234344554851838,0.6817870261042079,0.016414945902600075,3767ec6e
15.642203883269927,1754983479,,False,1,f6a2601c,2025-08-12_09-24-39,1160.995602607727,1160.995602607727,5554,dl580-gpu3.unipi.it,131.114.142.6,1160.995602607727,1,0.00010284945443636284,0.03386070526009287,0.5984370004218736,0.012831025652633232,f6a2601c
19.33579324023383,1754983864,,False,1,4b44964d,2025-08-12_09-31-04,1285.311649799347,1285.311649799347,12332,dl580-gpu3.unipi.it,131.114.142.6,1285.311649799347,1,0.007141283177528782,0.055042520012563996,0.5518247993499258,0.045318117201267355,4b44964d
19.23640188596084,1754984170,,False,1,bd37c58a,2025-08-12_09-36-10,1399.7385575771332,1399.7385575771332,17517,dl580-gpu3.unipi.it,131.114.142.6,1399.7385575771332,1,0.008526594729883197,0.04429673803967964,0.3992464211903069,0.05180321094840566,bd37c58a
19.058386784355573,1754984468,,False,1,c4b76808,2025-08-12_09-41-08,1401.1744177341461,1401.1744177341461,25404,dl580-gpu3.unipi.it,131.114.142.6,1401.1744177341461,1,0.01991900071652151,0.03957750298603352,0.4754110933373945,0.035037299194083535,c4b76808
2.163208358947295,1754984767,,False,1,5fed5b1e,2025-08-12_09-46-07,1438.3979394435883,1438.3979394435883,32065,dl580-gpu3.unipi.it,131.114.142.6,1438.3979394435883,1,0.009320989520780882,0.02563871861766453,0.33125150423010125,0.013747409477142833,5fed5b1e
1.8878565173517676,1754984895,,False,1,e26d2cea,2025-08-12_09-48-15,1484.4406983852386,1484.4406983852386,34171,dl580-gpu3.unipi.it,131.114.142.6,1484.4406983852386,1,0.013466445081425839,0.01505439162318973,0.5074564202767596,0.0211445544334457,e26d2cea
17.888721351025332,1754984880,,False,1,e816c17e,2025-08-12_09-48-00,1391.2581131458282,1391.2581131458282,36314,dl580-gpu3.unipi.it,131.114.142.6,1391.2581131458282,1,0.022503473486057284,0.10650604227903057,0.37510532865305235,0.08203198042701558,e816c17e
14.829835819337477,1754985279,,False,1,4f6f788c,2025-08-12_09-54-39,1404.6935806274414,1404.6935806274414,42822,dl580-gpu3.unipi.it,131.114.142.6,1404.6935806274414,1,0.036048560316852274,0.02077457821078485,0.43006989433304904,0.031137583055852673,4f6f788c
17.520515333580775,1754985462,,False,1,aa8dee30,2025-08-12_09-57-42,1281.0992567539215,1281.0992567539215,46798,dl580-gpu3.unipi.it,131.114.142.6,1281.0992567539215,1,0.001007786497051514,0.028337755322713234,0.6469157336470657,0.1672143800371908,aa8dee30
17.59785451656305,1754985564,,False,1,b9ba404d,2025-08-12_09-59-24,1086.3494656085968,1086.3494656085968,50937,dl580-gpu3.unipi.it,131.114.142.6,1086.3494656085968,1,0.003110878743751984,0.03864223003173285,0.5503421252901666,0.8748081602261267,b9ba404d
17.52951453326529,1754985934,,False,1,f8bf5f8b,2025-08-12_10-05-34,1156.2718648910522,1156.2718648910522,54989,dl580-gpu3.unipi.it,131.114.142.6,1156.2718648910522,1,0.0026684527596480168,0.016413615945478403,0.1504101447386093,0.014123581265917921,f8bf5f8b
17.729590505242648,1754986026,,False,1,7337027e,2025-08-12_10-07-06,1136.3888549804688,1136.3888549804688,56581,dl580-gpu3.unipi.it,131.114.142.6,1136.3888549804688,1,0.00413860146492504,0.01865411456368391,0.3334245842272481,0.025427180426226572,7337027e
19.214529495685255,1754985971,,False,1,807fbb9b,2025-08-12_10-06-11,1065.7522916793823,1065.7522916793823,56855,dl580-gpu3.unipi.it,131.114.142.6,1065.7522916793823,1,0.013992279497123367,0.010966687126959251,0.5086390358383285,0.11007888355048483,807fbb9b
